Company,Company Code,Company Type,FCC SITE ID,Lattitude,Longitude,Property Address,County,City,Land Owned or Leased,Lessor/Site Owner,Map,Group,Parcel,Height,Type
"SBA Communications, Corp.",WM001850,WM,1215304,35.857772,-86.522780,Shores Road 3879,Rutherford,Outside,Leased,"Hunt, Lorraine F.",094,,016.00,240,monopole
"SBA Communications, Corp.",WM001850,WM,1219288,35.860831,-86.593527,Spanntown Road 10321,Rutherford,Outside,Leased,"Bugg, Paul & Mary",095,,003.00,180,lattice
"SBA Communications, Corp.",WM001850,WM,1256357,35.994611,-86.490194,Jefferson Pike 302 ,Rutherford,Smyrna,Leased,Gilsville Family Center,027,,014.00,120,monopole
"SBA Communications, Corp.",WM001850,WM,1208876,35.355264,-85.405147,Self Storage Road 102,Sequatchie,Outside,Leased,"Narramore,Lester T. & Charlotte A. ",054,,012.00,300,guyed
"SBA Communications, Corp.",WM001850,WM,1226779,35.931294,-83.488075,Black Oak Ridge Road 2217,Sevier,Outside,OWNED,"SBA Communications, Corp.",020,,014.01,260,lattice
"SBA Communications, Corp.",WM001850,WM,1251648,35.910689,-83.330047,County Line Road 569,Sevier,Outside,Leased,"Batson, Alma",032,,031.02,250,lattice
"SBA Communications, Corp.",WM001850,WM,1223158,35.720083,-83.618777,Covemont Road 2978,Sevier,Outside,Leased,"Tarwater, Kevin",124,,035.00,195,monopole
"SBA Communications, Corp.",WM001850,WM,1253873,35.764306,-83.422083,Grassy Branch Loop 2607(Clyde Way 2611),Sevier,Outside,Leased,"Lethco, Robert",108,,142.00,245,lattice
"SBA Communications, Corp.",WM001850,WM,1062434,35.878149,-83.764883,Hutcheson Road 560,Sevier,Outside,Leased,"Williams, Robert A. & Eula G.",045,,085.01,275,monopole
"SBA Communications, Corp.",WM001850,WM,1229557,35.871749,-83.581819,Maggie Mack Lane 524,Sevier,Outside,Leased,"Yoakum, Carl",049,,008.00,170,monopole
"SBA Communications, Corp.",WM001850,WM,1222647,35.736739,-83.429508,Parkway East 2045,Sevier,Outside,Leased,"Metcalf, Clarence",118,,155.00,195,lattice
"SBA Communications, Corp.",WM001850,WM,1213793,35.766389,-83.279583,Parkway East 5458 ,Sevier,Outside,Leased,"Layman, Arthur C/O Watson, Chris & Norma",100,,092.00,195,lattice
"SBA Communications, Corp.",WM001850,WM,1250212,35.813333,-83.457472,Pittman Center Road 2875,Sevier,Outside,Leased,"McMahan, Donald",085,,102.00,358,monopole
"SBA Communications, Corp.",WM001850,WM,1058960,35.862242,-83.682191,Shiloh Church Road 2002 ,Sevier,Outside,Leased,"Hicks, Larry & Debbie",059,,007.01,275,monopole
"SBA Communications, Corp.",WM001850,WM,1057042,35.799822,-83.538355,Middle Creek Road 2248 (Veterans Blvd. 2271),Sevier,Pigeon Forge,Leased,"Horne, Elwin G & Ann C.",084,,038.03,275,lattice
"SBA Communications, Corp.",WM001850,WM,1217240,35.768224,-83.374394,Hickey Road 3351,Sevier,Pittman Center,Leased,"Kear, Gwendolyn",109,,089.01,195,lattice
"SBA Communications, Corp.",WM001850,WM,1254766,35.854203,-83.554357,Webb Drive 495,Sevier,Sevierville,Leased,"Miller, Roy A.",061,,108.00,060,monopole
"SBA Communications, Corp.",WM001850,WM,99,35.854378,-83.554370,Webb Drive 495,Sevier,Sevierville,Leased,"Miller, Roy A.",061,,108.00,059,monopole
"SBA Communications, Corp.",WM001850,WM,1228883,35.066111,-89.760600,Williams Brown Road 9630 (Hwy 64),Shelby,Bartlett,Leased,Stage Road Ptship,B01,58,00513L,100,monopole
"SBA Communications, Corp.",WM001850,WM,1220569,35.092944,-89.711861,Wolf River Blvd 1508,Shelby,Collierville,Leased,City of Collierville,C02,32,00419,190,monopole
"SBA Communications, Corp.",WM001850,WM,1214691,35.076844,-89.801664,Cross Country Drive 2716 ,Shelby,Germantown,Leased,City of Germantown,G02,31,00363,097,monopole
"SBA Communications, Corp.",WM001850,WM,1226283,35.101750,-89.771527,Farmington Blvd 8738 ,Shelby,Germantown,Leased,City of Germantown,G02,20,00132,120,lattice
"SBA Communications, Corp.",WM001850,WM,1220561,35.096191,-89.805428,Germantown Road 1926 South ,Shelby,Germantown,Leased,City of Germantown,G02,20,00168,150,lattice
"SBA Communications, Corp.",WM001850,WM,1218342,35.118944,-89.829666,Wolf River Blvd 7014 ,Shelby,Germantown,Leased,City of Germantown,G02,19,00017C,100,monopole
"SBA Communications, Corp.",WM001850,WM,1214632,35.273583,-89.714972,Evergreen 5500 ,Shelby,Lakeland,Leased,"Stanton, Bret",L01,41,00130L,190,monopole
"SBA Communications, Corp.",WM001850,WM,1220570,35.015878,-89.867044,Advantage Cove 5885 ,Shelby,Memphis,Leased,River City Wholesale Florist,093,0623C,00006L,150,lattice
"SBA Communications, Corp.",WM001850,WM,1264041,35.043597,-89.952717,Christine Road 3330,Shelby,Memphis,Leased,New Mount Olive Church of God,073,88,00079,160,monopole
"SBA Communications, Corp.",WM001850,WM,1289076,35.208114,-89.901025,Creek View Drive 3021 ,Shelby,Memphis,OWNED,"SBA Communications, Corp.",087,053,00058,183,monopole
"SBA Communications, Corp.",WM001850,WM,1285566,35.242352,-89.927047,Egypt Central Road 4097,Shelby,Memphis,OWNED,"SBA Communications, Corp.",090,032,00013,127,monopole
"SBA Communications, Corp.",WM001850,WM,1226282,35.151447,-89.967974,Faxon Avenue 2727 ,Shelby,Memphis,Leased,"Color Craft, Inc.",052,041,00019L,150,lattice
"SBA Communications, Corp.",WM001850,WM,1285523,35.202211,-89.758919,Fletcher Trace Parkway 8917,Shelby,Memphis,Leased,Hwy 64 Realty Co.,096,200,00183,150,flagpole
"SBA Communications, Corp.",WM001850,WM,1280486,35.079480,-89.839802,Kirby Road 2582,Shelby,Memphis,Leased,Chabad Lubavitch of TN,081,027,00011,159,monopole
"SBA Communications, Corp.",WM001850,WM,1277673,35.066308,-89.933933,Knight Arnold Road 3886,Shelby,Memphis,Leased,New Wrights Chapel Missionary Church,073,017,00096,160,monopole
"SBA Communications, Corp.",WM001850,WM,1274713,35.062225,-89.884652,Knight Arnold Road 5366,Shelby,Memphis,Leased,"American property Co, LP",074,074,00029,121,monopole
"SBA Communications, Corp.",WM001850,WM,1253298,35.043014,-90.095358,Levi Road N. 950,Shelby,Memphis,Leased,"Levi Weaver Memphis, LLC",075,087,00335L,199,lattice
"SBA Communications, Corp.",WM001850,WM,1049481,35.172516,-89.944605,Mallory Depot Drive 3456,Shelby,Memphis,Leased,"Mallory Development Co, LLC",043,009,00127,360,guyed
"SBA Communications, Corp.",WM001850,WM,1277068,35.060631,-89.814625,Nonconnah View Cove 7433,Shelby,Memphis,Leased,Boyle Trust & Investments,081,78,00026,150,Flag Pole
"SBA Communications, Corp.",WM001850,WM,1274251,35.216411,-89.992814,Overton Crossing Road 3328,Shelby,Memphis,Leased,Memphis Business Academy,072,54,00055,162,monopole
"SBA Communications, Corp.",WM001850,WM,1283719,35.107075,-89.968419,Pendleton Street 918,Shelby,Memphis,Leased,Memphis Leadership Foundation,059,001,00004,148,monopole
"SBA Communications, Corp.",WM001850,WM,1218337,35.171249,-89.893444,Pleasant View Road 5056 (5227 Crestview Drive),Shelby,Memphis,Leased,"Pearce, Ernestine",088,070,00017L,190,guyed
"SBA Communications, Corp.",WM001850,WM,1275004,35.114783,-89.904319,Poplar Avenue 4735,Shelby,Memphis,Leased,"Teton Partners, LLC",056,005,00002,145,monopole
"SBA Communications, Corp.",WM001850,WM,1274250,35.066919,-89.842002,Quince Road 6639,Shelby,Memphis,Leased,Willow Grove LLC,081,090,00031L,160,monopole
"SBA Communications, Corp.",WM001850,WM,99,35.200767,-89.918183,Raleigh LaGrange Road 4332,Shelby,Memphis,OWNED,"SBA Communications, Corp.",088,032,00143,185,monopole
"SBA Communications, Corp.",WM001850,WM,1233317,35.235036,-89.925158,Raliegh Millington Road 4030,Shelby,Memphis,OWNED,"SBA Communications, Corp.",086,012,00143,160,lattice
"SBA Communications, Corp.",WM001850,WM,1288011,35.207028,-90.033844,Thomas Street 2987,Shelby,Memphis,Leased,"Boyd, Booker T",069,024,00014,160,monopole
"SBA Communications, Corp.",WM001850,WM,1269532,35.013219,-90.041341,Tulane Road 4948,Shelby,Memphis,Leased,World Church of the Living King,077,068,00024,160,monopole
"SBA Communications, Corp.",WM001850,WM,99,35.046625,-89.810033,Winchester Rd 7525,Shelby,Memphis,Leased,Wal-Mart Real Estate Business Trust,081,085,00023,145,monopole
"SBA Communications, Corp.",WM001850,WM,1285589,35.356656,-89.890491,Glencoe Way 5156 (Wilkinsville Rd),Shelby,Millington,Leased,TM Farm Holdings,M01,15,00924,160,monopole
"SBA Communications, Corp.",WM001850,WM,1281942,35.245139,-89.865528,Billy Maher Road 4365,Shelby,Outside,Leased,"Weaver, Gregory M & Floy",D01,48,00492L,149,monopole
"SBA Communications, Corp.",WM001850,WM,1268566,35.254283,-89.915956,Bolen Huse Road 4220 ,Shelby,Outside,Leased,"Gordon, Marshall & Caroline",D01,47,00002C,170,monopole
"SBA Communications, Corp.",WM001850,WM,99,35.246439,-89.766100,Hwy 70 8843,Shelby,Outside,Leased,"Cogbill, Bernard",D01,50,00063L,103,lattice
"SBA Communications, Corp.",WM001850,WM,1233097,35.246444,-89.765931,Hwy 70 8843,Shelby,Outside,Leased,"Cogbill, Bernard",D01,50,00063L,149,TREE
"SBA Communications, Corp.",WM001850,WM,1220568,35.212372,-89.779160,New Brunswick Road 3175 ,Shelby,Outside,OWNED,"SBA Communications, Corp.",B01,58,00882,190,h type
"SBA Communications, Corp.",WM001850,WM,1055203,35.316988,-89.873497,Pleasant Ridge Road 5762 ,Shelby,Outside,Leased,"Jones, Lee",D01,26,00025L,190,monopole
"SBA Communications, Corp.",WM001850,WM,1257366,35.297250,-89.918583,Raliegh Millington Road 6273,Shelby,Outside,Leased,"Beckham, Steve",D01,25,00648,150,monopole
"SBA Communications, Corp.",WM001850,WM,1273959,35.005169,-89.830338,Riverdale Road 5250,Shelby,Outside,Leased,Evolve Bank & Trust,D02,55,00077,160,monopole
"SBA Communications, Corp.",WM001850,WM,1264606,35.401856,-89.760661,Tracy Road 9071,Shelby,Outside,Leased,"Green, Mary",D01,08,00153,190,monopole
"SBA Communications, Corp.",WM001850,WM,1250211,36.257028,-86.065389,Cedar Hill Lane 10,Smith,Outside,Leased,"Napier, Lewis",051,,021.01,230,guyed
"SBA Communications, Corp.",WM001850,WM,1251683,36.248639,-85.958444,Hillwood Drive 130,Smith,South Carthage,Leased,"Waggoner, John",053,,067.00,200,monopole
"SBA Communications, Corp.",WM001850,WM,1258634,36.428508,-87.763703,Hwy 49 3430,Stewart,Outside,Leased,"Adams, C  SR/JR",104,,033.00,301,guyed
"SBA Communications, Corp.",WM001850,WM,1243764,36.503278,-87.822277,Hwy 79 340,Stewart,Outside,Leased,"Wallace, Larry J., etal",073,,036.00,400,lattice
"SBA Communications, Corp.",WM001850,WM,1218395,36.559100,-87.785225,Joiner Hollow Road 126 ,Stewart,Outside,Leased,"Vaughan, Wilson T.",044,,065.00,280,guyed
"SBA Communications, Corp.",WM001850,WM,1218394,36.460269,-87.975660,Old State Route 76 1304,Stewart,Outside,Leased,Westvaco Corp.,092,,015.09,280,lattice
"SBA Communications, Corp.",WM001850,WM,1252228,36.552625,-82.234897,Mountain View Road (N. of Cove St),Sullivan,Bristol,Leased,"Koehner, Theodore & Anne M.",036,,116.00,195,lattice
"SBA Communications, Corp.",WM001850,WM,1219666,36.479741,-82.486002,Ford Avenue 223,Sullivan,Kingsport,Leased,"Ford, Guy",092K,E,020.00,260,lattice
"SBA Communications, Corp.",WM001850,WM,1242701,36.539000,-82.552581,Main Street E. 905,Sullivan,Kingsport,Leased,"Tri Cities Concrete Company, LLC",046O,G,025.20,150,lattice
"SBA Communications, Corp.",WM001850,WM,1220531,36.523199,-82.469272,Cedar Branch Road 662,Sullivan,Outside,Leased,John Roller,063,,038.30,195,monopole
"SBA Communications, Corp.",WM001850,WM,1246286,36.544705,-82.467544,Chestnut Ridge Road 6083,Sullivan,Outside,Leased,"Taylor, Timothy & Sarah",048I,B,035.00,160,lattice
"SBA Communications, Corp.",WM001850,WM,1050640,36.567997,-82.047380,Hwy 421 5350 (934 Knob Park Road per CAAS),Sullivan,Outside,Leased,"Mc Pherson,Jack C.",040,,001.00,275,lattice
"SBA Communications, Corp.",WM001850,WM,1219119,36.573333,-82.613889,Lynch Road 501,Sullivan,Outside,Leased,Timothy Fields,029,,002.25,250,monopole
"SBA Communications, Corp.",WM001850,WM,1217241,36.470088,-82.368427,Muddy Creek Road 915,Sullivan,Outside,Leased,"Phillips, Robert",109,,003.00,175,lattice
"SBA Communications, Corp.",WM001850,WM,1051166,36.486316,-82.259072,Sells Road 580,Sullivan,Outside,Leased,"Hodges, John  Jr.",097,,092.00,275,monopole
"SBA Communications, Corp.",WM001850,WM,1221959,36.493441,-82.556542,Shady Valley Road 367,Sullivan,Outside,Leased,"Bishop, Margaret",091,,036.00,195,not given
"SBA Communications, Corp.",WM001850,WM,1256355,36.408028,-86.679222,Flat Ridge Road 182,Sumner,Millersville,Leased,"Smiley, Earl",118,,055.00,250,lattice
"SBA Communications, Corp.",WM001850,WM,1204803,36.388164,-86.283055,Hartsville Pike 3519,Sumner,Outside,Leased,"Vance, Billy",130,,001.00,250,monopole
"SBA Communications, Corp.",WM001850,WM,1251647,36.509111,-86.283361,Haze Hyde Hollow Road 137,Sumner,Outside,Leased,"Thurman, Jerry C.",064,,044.00,250,lattice
"SBA Communications, Corp.",WM001850,WM,1201547,36.477063,-86.569774,Hwy 25 2852 ,Sumner,Outside,Leased,"Conover, Floyd",078,,019.00,190,guyed
"SBA Communications, Corp.",WM001850,WM,1256354,36.545916,-86.519249,Hwy 76 2126,Sumner,Outside,Leased,"Reid, Bruce",039,,136.00,240,lattice
"SBA Communications, Corp.",WM001850,WM,1230098,36.376916,-86.586166,Long Hollow Pike 2653,Sumner,Outside,Leased,"Hutchinson, R F JR.",123,,052.00,250,monopole
"SBA Communications, Corp.",WM001850,WM,1208877,36.467658,-86.476899,Music Mt. Road 152 ,Sumner,Outside,Leased,"Delker, Thomas",080,,020.00,190,lattice
"SBA Communications, Corp.",WM001850,WM,1214483,36.470860,-86.271722,Mutton Hollow Road 753,Sumner,Outside,Leased,"Williams, Sam D.",085,,030.00,275,lattice
"SBA Communications, Corp.",WM001850,WM,1229968,36.593775,-86.517724,Davis Drive 123,Sumner,Portland,Leased,"Edens, Danny",020P,A,007.01,177,lattice
"SBA Communications, Corp.",WM001850,WM,1201615,36.561308,-86.257592,Hwy 52 1512 ,Sumner,Westmoreland,Leased,"Rogers, John M. ",044,,020.01,180,guyed
"SBA Communications, Corp.",WM001850,WM,1211693,35.591527,-89.626791,Antioch Hwy 51 361,Tipton,Outside,Leased,"Beckett, Robert",019,,035.00,180,lattice
"SBA Communications, Corp.",WM001850,WM,1232762,35.448089,-89.850072,Appleberry Road 105,Tipton,Outside,Leased,"Bomar, Richard E.",112,,002.01,300,monopole
"SBA Communications, Corp.",WM001850,WM,1211145,35.398783,-89.889208,Simmons Road 2267 ,Tipton,Outside,Leased,"Sneed Farms, Inc.",145,,021.00,250,guyed
"SBA Communications, Corp.",WM001850,WM,1208498,36.308217,-86.261000,Hwy 231 S. 600,Trousdale,Outside,Leased,"Watson, Sarah L.",041,,014.00,180,guyed
"SBA Communications, Corp.",WM001850,WM,1269265,36.186033,-82.356328,Dry Creek Road 502,Unicoi,Outside,Leased,"Jones, Carl & Sue",017,,043.00,150,monopole
"SBA Communications, Corp.",WM001850,WM,1235833,36.217955,-82.332635,Marbleton Road 1001,Unicoi,Outside,Leased,"Greg, Dallas",008,,079.00,195,guyed
"SBA Communications, Corp.",WM001850,WM,1059323,36.226810,-83.836930,Ailor Gap Road 139,Union,Maynardville,Leased,"Stokes, Edward",064,,038.00,275,not given
"SBA Communications, Corp.",WM001850,WM,1243266,36.225666,-83.836694,Ailor Gap Road 167,Union,Outside,Leased,"Lynch, Darlene",064,,067.00,300,lattice
"SBA Communications, Corp.",WM001850,WM,1059322,36.201542,-83.887694,Dogwood Street 236,Union,Outside,Leased,"Kirkland, Herbert",070,,064.01,275,lattice
"SBA Communications, Corp.",WM001850,WM,1063052,36.265506,-83.773585,Laws Road Hwy 33,Union,Outside,Leased,"Fields, Charles",050,,096.02,275,lattice
"SBA Communications, Corp.",WM001850,WM,1226570,36.295730,-83.756500,Maynardville Hwy 5814,Union,Outside,Leased,"Graves, Anna",043,,010.00,275,guyed
"SBA Communications, Corp.",WM001850,WM,1285086,35.684139,-85.337625,Myers Road 551,Van Buren,Outside,Leased,"George, Freddie & Sharon",051,,001.01,300,monopole
"SBA Communications, Corp.",WM001850,WM,1243118,35.695069,-85.775360,Mullican Street 106,Warren,McMinnville,Leased,"Ashford, Bobby",059L,C,052.03,350,guyed
"SBA Communications, Corp.",WM001850,WM,1219290,35.746530,-85.644486,Copenhaver Road,Warren,Outside,Leased,"Pleasant Cove Nursery, Inc. (Clearshot Holdings, LLC)",038,,023.00,250,guyed
"SBA Communications, Corp.",WM001850,WM,1047313,36.328355,-82.411161,231 Brandonwood Drive,Washington,Johnson City,OWNED,"SBA Communications, Corp.",045,,40,354,GUYED
"SBA Communications, Corp.",WM001850,WM,1057292,36.323877,-82.343816,Tannery Knob 10,Washington,Johnson City,Leased,R & G Partners Group,046L,E,020.00,254,lattice
"SBA Communications, Corp.",WM001850,WM,1259917,36.379005,-82.394455,Timberlake Road 4119,Washington,Johnson City,Leased,Orth Construction Co,029,,025.04,196,lattice
"SBA Communications, Corp.",WM001850,WM,1051836,36.441641,-82.461700,Dogwood Lane 242 ,Washington,Outside,Leased,"Stanley, Robert Lee",005G,A,003.00,275,lattice
"SBA Communications, Corp.",WM001850,WM,1065000,36.271641,-82.403556,Fine Road 127,Washington,Outside,Leased,"Harrell, Robert",069,,035.00,275,not given
"SBA Communications, Corp.",WM001850,WM,1058520,36.307392,-82.416760,Merritt Drive 113 ,Washington,Outside,Leased,"Mosley, Dennis",053G,B,012.00,250,lattice
"SBA Communications, Corp.",WM001850,WM,1248475,36.424927,-82.430799,Shannon View Road ,Washington,Outside,Leased,"Snyder, Beulah Rose",013,,002.00,115,monopole
"SBA Communications, Corp.",WM001850,WM,99,36.209358,-82.483147,Taylor Bridge Road 255,Washington,Outside,Leased,"Coggins, Nathan D. & Kathy",090,,001.01,195,guyed
"SBA Communications, Corp.",WM001850,WM,1224610,36.425755,-82.579644,Trails End Road 396,Washington,Outside,Leased,"Vance, Greg",009,,015.00,250,not given
"SBA Communications, Corp.",WM001850,WM,1234586,36.342412,-88.848851,Broadway Street 408,Weakley,Martin,Leased,City of Martin,072I,M,014.00,222,lattice
"SBA Communications, Corp.",WM001850,WM,1200149,36.301944,-88.711111,Red Hill Road 351,Weakley,Outside,Leased,Woods Performance Center,090,,054.04,330,lattice
"SBA Communications, Corp.",WM001850,WM,1279208,36.136556,-88.662250,Yeargin Road 101,Weakley,Outside,Leased,"Scarbrough, William",165,,010.01,,not given
"SBA Communications, Corp.",WM001850,WM,1214379,36.236700,-88.839589,Sharon Industrial Road 110,Weakley,Sharon,Leased,Town of Sharon,119,,043.01,250,guyed
"SBA Communications, Corp.",WM001850,WM,1256683,35.922638,-85.491222,Fred Hill Road 740,White,Outside,Leased,"Young, Jeff & Kim",060,,010.03,407,guyed
"SBA Communications, Corp.",WM001850,WM,1219727,35.851333,-85.520277,Mayes Street 510,White,Outside,Leased,"Savage, Marie T.",088,,025.01,190,h type
"SBA Communications, Corp.",WM001850,WM,99,35.972130,-87.121210,Chester Road 7215,Williamson,Fairview,Leased,Lori Rene and Philip Job,042,,136,196,MONOPOLE
"SBA Communications, Corp.",WM001850,WM,1242447,35.944844,-87.145814,Fairview Blvd 2671,Williamson,Fairview,Leased,Barren Fork Family Partnership,069,,029.00,280,lattice
"SBA Communications, Corp.",WM001850,WM,1211748,35.927610,-86.902139,Boyd Mill Road 3200 ,Williamson,Franklin,Leased,Bennett Jimmie Dee & Mattie Ruth ,077,,013.00,150,lattice
"SBA Communications, Corp.",WM001850,WM,1064234,35.954083,-86.816344,South Springs Drive 7128,Williamson,Franklin,Leased,"W & G Properties, LLC",053,,131.00,180,h type
"SBA Communications, Corp.",WM001850,WM,1004415,35.824305,-86.824388,Campbell Road 4550,Williamson,Outside,OWNED,"SBA Communications, Corp.",133,,35.01/29.01,300,monopole
"SBA Communications, Corp.",WM001850,WM,1260655,35.856547,-86.872302,Columbia Pike 4232A,Williamson,Outside,Leased,"Childress, Charles",118,,019.05,199,monopole
"SBA Communications, Corp.",WM001850,WM,1260595,35.930610,-86.776638,McEwen Drive 1943,Williamson,Outside,Leased,"Woods, Ramsey",061,,022.01,190,monopole
"SBA Communications, Corp.",WM001850,WM,1264047,35.942289,-86.947325,Old Hillsboro Rd 1947,Williamson,Outside,Leased,Pearre Family Farm Properties,065,,055.09,195,monopole
"SBA Communications, Corp.",WM001850,WM,1028437,36.200778,-86.357222,Hickory Ridge Road 3280 A. ,Wilson,Lebanon,OWNED,"SBA Communications, Corp.",069,,066.02,340,monopole
"SBA Communications, Corp.",WM001850,WM,1258677,36.201111,-86.513889,Industrial Drive 245,Wilson,Mount Juliet,Leased,"Hicks, Tom",072I,D,022.00,140,monopole
"SBA Communications, Corp.",WM001850,WM,99,36.198852,-86.515503,Industrial Drive 490,Wilson,Mount Juliet,Leased,Southern Woodenware,072I,D,015.00,150,monopole
"SBA Communications, Corp.",WM001850,WM,1268128,36.171697,-86.522610,Pleasant Grove Road 543,Wilson,Mt. Juliet,Leased,Life Assembly,076,,037.02,180,monopole
"SBA Communications, Corp.",WM001850,WM,1263449,36.148975,-86.440114,Central Pike 12695,Wilson,Outside,Leased,"Kidd, Oscar",100,,012.00,190,monopole
"SBA Communications, Corp.",WM001850,WM,1206313,36.183389,-86.561500,Chandler Road 981 ,Wilson,Outside,Leased,"Smith, Rosie Lee",076,,014.00,190,lattice
"SBA Communications, Corp.",WM001850,WM,1257585,36.254528,-86.537694,Greenhill Road N. 2444A,Wilson,Outside,Leased,"Smith, J. D., Etal",050,,039.02,180,monopole
"SBA Communications, Corp.",WM001850,WM,1202236,36.296233,-86.441377,Hwy 109 North 8145,Wilson,Outside,Leased,"Tatum, Earnest O. & Janet S.",027,,043.00,175,guyed
"SBA Communications, Corp.",WM001850,WM,1212688,36.255358,-86.135572,Louise Lane 75 ,Wilson,Outside,Leased,"Bone Jr., Sam S.",041,,006.01,185,monopole
"SBA Communications, Corp.",WM001850,WM,1208731,36.275499,-86.533527,Nonaville Road 3610 ,Wilson,Outside,Leased,"Kennedy, James R. etux",031,,020.00,130,monopole
"SBA Communications, Corp.",WM001850,WM,1203366,36.148722,-86.372610,Oak Grove Road 1971,Wilson,Outside,Leased,Evans Farms,102,,002.03,250,monopole
"SBA Communications, Corp.",WM001850,WM,1201673,36.295694,-86.486527,Riverview Road 727 ,Wilson,Outside,Leased,"Pursley, Mary Frances & Brenda D.",028,,043.01,199,guyed
"SBA Communications, Corp.",WM001850,WM,1206019,36.093711,-86.114958,Sparta Pike 10084,Wilson,Outside,Leased,"Blair, Roger",128,,036.00,180,lattice
"SBA Communications, Corp.",WM001850,WM,1208291,36.243500,-86.500972,York Road 1147 ,Wilson,Outside,Leased,"McLevain, Jesse ",049,,069.01,195,monopole
" SWIF II Datacom Investment Co Towers, LLC",WM001868,WM,1312178,36.250004,-85.615834,Flynns Creek Road 4105,Jackson,Gainesboro,Leased,"Fox, Dwight etux Carolyn L.E. % Halfacre, Lori C",093,,034.01,280,self support
SWIF II Datacom Investment Co Towers LLC,WM001868,WM,1299709,35.910500,-83.952600,Ginn Dr 3525,Knox,Outside,OWNED,SWIF II Datacom Investment Co Towers LLC,135B,A,021.00,180,Monopole
"SWIF II Datacom Investment Co Towers, LLC",WM001872,WM,1315092,35.470333,-84.825083,State Hwy 58-S 14072,Meigs ,Outside,Leased,"Finnell, Carole Weigel",052,,007.00,195,monopole
"SWIF II Datacom Investment Co Towers, LLC",WM001872,WM,1315203,36.257167,-85.295528,Curtis Norrod Rd 267,Overton,Outside,Leased,"Windle, Gerald L",106,,003.00,235,self support
SWIF II Datacom Investment Co Towers LLC,WM001868,WM,1300040,35.734900,-83.444900,Mills Park Rd 145,Sevier,Gatlinburg,OWNED,SWIF II Datacom Investment Co Towers LLC,118,,088.00,140,Monopole
SWIF II Investment Co Towers II LLC,WM001872,WM,1323794,36.360400,-84.040900,Long Hollow Rd 2440,Campbell,Outside,Leased,North Harold,095,,178.00,298,Self -Support
SWIF II Investment Co Towers II LLC,WM001872,WM,1314830,35.471400,-86.503300,Lewisburg Pike 2011-A,Williamson,Outside,Leased,"Edens, Danny",155,,035.00,147,Monopole
SWIF II Investment Co Towers II LLC,WM001872,WM,1325788,36.205000,-86.337400,Blue Devil Blvd 500,Wilson,Outside,Leased,Wilson Co Board of Education,069,,029.02,165,monopole
Southern Towers LP,WM001876,WM,1320848,35.24.506, -84.53.427,Burketts Chapel Rd 523,Meigs ,Outside,Leased,"Proffitt, Ned F. & Joycce M",067,,045.02,290,self-support
Southern Towers BTS LP,WM001880,WM,1312544,35.230000,-86.080000,Marlow Rd 330,Anderson,Outside ,Leased,"Gibbons, Carl Michael & Janet",080,,052.00,265,self-support
Southern Towers BTS LP,WM001880,WM,1322784,36.032931,-84.072936,Webster Lane 165,Anderson,Outside,Leased,Coc Kevin E etux Angela,089,,055.03,175,monopole
Southern Towers BTS LP,WM001880,WM,13250545,36.220000,-87.110000,"Hwy 12 N, 3785",Cheatham,Outside (11001),Leased,"Lal, Manohar etux ViJay laxmi Lal",017,,033.02,185,Monopole
Southern Towers BTS LP,WM001880,WM,2312544,35.23,-86.08,New Manchester Hwy 5060 (5050),Coffee,Outside,Leased,"Johnson, Herbert L, and etux Tammy M",111,,004.00,290,self-support
Southern Towers BTS LP,WM001880,WM,1324691,35.17.51 N,87.01.19 W,Columbia Pike 7892,Giles,Outside,Leased,"Sulcer, Claud R & Pat E",049,,009.00,195,monopole
Southern Towers BTS LP,WM001880,WM,1318484,35.070203,-85.066208,Watkins Street 5417,Hamilton,Collegedale,Leased,"Whittenburg, Joan & Mark",131,,096.00,195,monopole
"Southern Towers BTS II, LP",WM001886,WM,99,35.268100,-85.144600,Dallas Hollow Rd,Hamilton,Soddy Daisy,Leased,"Ferguson, Bryan A",058,,052.00,195,monopole
"Southern Towers BTS II, LP",WM001886,WM,1327879,35.190900,-85.487200,"Hwy 283, 2615",Marion,Powells Crossroads,Leased,"Henry, Daniel W",050L,A,003.01,210,Monopoe
"Subcarrier Communications, Inc.",WM001995,WM,1223919,36.17694444,-86.77805556,Oldham Street 19(off Cowan) ,Davidson,Nashville,Leased,"Kosmos Cement Co, Inc ",082-10,0,008.00,475,self-support
"Subcarrier Communications, Inc.",WM001995,WM,1043486,36.5033333,-84.83416667,Pickett Park Hwy 3501,Fentress,Outside,OWNED,"Subcarrier Communications, Inc.",026,,040.00,305,guyed
"Subcarrier Communications, Inc.",WM001995,WM,99,36.1658333,-85.5133333,Willow Ave North 100,Putnam,Cookeville,OWNED,"Subcarrier Communications, Inc.",053B,P,002.00,125,lattice
"Subcarrier Communications, Inc.",WM001995,WM,1044881,36.09.14 N,86.22.47 W,Franklin Rd 5470,Wilson,Outside,OWNED,"Subcarrier Communications, Inc.",093,,034.01,279,self-support
"Tarpon Towers II, LLC",WM001998,WM,1023532,35.140654,-86.452361,Dickerson Pike 3201 ,Davidson,Nashville,Leased,"3201 Dickerson Properties, LLC",060-04,0,022.00,480,lattice
Tillman Infrastructure,WM002035,WM,1309227,36.015925,-88.040428,Old Route 1 463,Benton,Outside,Leased,Barry Keith Arnold & Karren S. Arnold,090,,073.00,275,self support
